"nav","nav_date","fund_name","daily_return"
71.02,2021-08-12,"Axis Mid Cap",0.00837711202612508
71.2,2021-08-13,"Axis Mid Cap",0.00253449732469736
71.14,2021-08-16,"Axis Mid Cap",-0.000842696629213515
71.94,2021-08-17,"Axis Mid Cap",0.0112454315434354
72.17,2021-08-18,"Axis Mid Cap",0.00319710870169591
71.68,2021-08-20,"Axis Mid Cap",-0.0067895247332686
71.46,2021-08-23,"Axis Mid Cap",-0.00306919642857161
72.13,2021-08-24,"Axis Mid Cap",0.00937587461516935
72.26,2021-08-25,"Axis Mid Cap",0.00180230140024968
72.46,2021-08-26,"Axis Mid Cap",0.00276778300581219
73.02,2021-08-27,"Axis Mid Cap",0.00772840187689763
74.04,2021-08-30,"Axis Mid Cap",0.0139687756778966
74.94,2021-08-31,"Axis Mid Cap",0.0121555915721231
75.29,2021-09-01,"Axis Mid Cap",0.00467040298905803
75.79,2021-09-02,"Axis Mid Cap",0.00664098817904104
75.95,2021-09-03,"Axis Mid Cap",0.00211109645071905
76.27,2021-09-06,"Axis Mid Cap",0.00421329822251472
76.06,2021-09-07,"Axis Mid Cap",-0.00275337616362913
76.2,2021-09-08,"Axis Mid Cap",0.00184065211674994
76.3,2021-09-09,"Axis Mid Cap",0.00131233595800517
76.97,2021-09-13,"Axis Mid Cap",0.00878112712975101
77.14,2021-09-14,"Axis Mid Cap",0.0022086527218397
77.7,2021-09-15,"Axis Mid Cap",0.00725952813067154
78.11,2021-09-16,"Axis Mid Cap",0.00527670527670523
77.65,2021-09-17,"Axis Mid Cap",-0.00588913071309683
76.51,2021-09-20,"Axis Mid Cap",-0.0146812620734063
77.07,2021-09-21,"Axis Mid Cap",0.00731930466605657
77.41,2021-09-22,"Axis Mid Cap",0.00441157389386277
78.21,2021-09-23,"Axis Mid Cap",0.0103345820953365
77.62,2021-09-24,"Axis Mid Cap",-0.0075437923539188
77.09,2021-09-27,"Axis Mid Cap",-0.00682813707807268
76.09,2021-09-28,"Axis Mid Cap",-0.0129718510831496
76.41,2021-09-29,"Axis Mid Cap",0.00420554606387164
76.57,2021-09-30,"Axis Mid Cap",0.00209396675827767
76.4,2021-10-01,"Axis Mid Cap",-0.002220190675199
77.38,2021-10-04,"Axis Mid Cap",0.0128272251308899
77.77,2021-10-05,"Axis Mid Cap",0.0050400620315327
77.21,2021-10-06,"Axis Mid Cap",-0.00720072007200723
78.72,2021-10-07,"Axis Mid Cap",0.0195570521953116
79.03,2021-10-08,"Axis Mid Cap",0.00393800813008133
79.15,2021-10-11,"Axis Mid Cap",0.00151841073010255
79.34,2021-10-12,"Axis Mid Cap",0.00240050536955146
80.58,2021-10-13,"Axis Mid Cap",0.0156289387446432
81.54,2021-10-14,"Axis Mid Cap",0.0119136262099778
81.84,2021-10-18,"Axis Mid Cap",0.00367917586460629
81,2021-10-19,"Axis Mid Cap",-0.0102639296187684
79.47,2021-10-20,"Axis Mid Cap",-0.0188888888888889
78.64,2021-10-21,"Axis Mid Cap",-0.0104441927771486
77.87,2021-10-22,"Axis Mid Cap",-0.00979145473041704
77,2021-10-25,"Axis Mid Cap",-0.0111724669320663
78.11,2021-10-26,"Axis Mid Cap",0.0144155844155844
78.35,2021-10-27,"Axis Mid Cap",0.00307258993726789
77.69,2021-10-28,"Axis Mid Cap",-0.00842373962986594
77.86,2021-10-29,"Axis Mid Cap",0.00218818380743985
78.94,2021-11-01,"Axis Mid Cap",0.0138710506036476
79.1,2021-11-02,"Axis Mid Cap",0.00202685583987835
79.03,2021-11-03,"Axis Mid Cap",-0.000884955752212303
80.24,2021-11-08,"Axis Mid Cap",0.0153106415285334
80.79,2021-11-09,"Axis Mid Cap",0.00685443668993035
80.92,2021-11-10,"Axis Mid Cap",0.00160911003837103
80.67,2021-11-11,"Axis Mid Cap",-0.00308947108255067
81.11,2021-11-12,"Axis Mid Cap",0.00545432006941859
81.5,2021-11-15,"Axis Mid Cap",0.00480828504500062
81.36,2021-11-16,"Axis Mid Cap",-0.00171779141104295
81.4,2021-11-17,"Axis Mid Cap",0.000491642084562515
80.31,2021-11-18,"Axis Mid Cap",-0.0133906633906634
78.09,2021-11-22,"Axis Mid Cap",-0.0276428838251774
78.93,2021-11-23,"Axis Mid Cap",0.0107568190549367
78.51,2021-11-24,"Axis Mid Cap",-0.00532117065754468
78.91,2021-11-25,"Axis Mid Cap",0.00509489237039857
76.58,2021-11-26,"Axis Mid Cap",-0.0295273095932074
76.33,2021-11-29,"Axis Mid Cap",-0.00326455993732045
76.68,2021-11-30,"Axis Mid Cap",0.00458535307218667
77.07,2021-12-01,"Axis Mid Cap",0.00508607198748026
77.95,2021-12-02,"Axis Mid Cap",0.0114181912547036
77.52,2021-12-03,"Axis Mid Cap",-0.00551635663887116
76.27,2021-12-06,"Axis Mid Cap",-0.016124871001032
77.28,2021-12-07,"Axis Mid Cap",0.0132424282155501
78.35,2021-12-08,"Axis Mid Cap",0.0138457556935817
78.49,2021-12-09,"Axis Mid Cap",0.00178685386088067
78.77,2021-12-10,"Axis Mid Cap",0.00356733341826986
78.7,2021-12-13,"Axis Mid Cap",-0.000888663196648384
78.44,2021-12-14,"Axis Mid Cap",-0.0033036848792885
77.98,2021-12-15,"Axis Mid Cap",-0.00586435492095862
77.83,2021-12-16,"Axis Mid Cap",-0.0019235701461914
76.68,2021-12-17,"Axis Mid Cap",-0.0147757933958627
74.11,2021-12-20,"Axis Mid Cap",-0.0335159102764737
74.97,2021-12-21,"Axis Mid Cap",0.0116043718796384
75.93,2021-12-22,"Axis Mid Cap",0.0128051220488196
76.41,2021-12-23,"Axis Mid Cap",0.00632161201106269
76.05,2021-12-24,"Axis Mid Cap",-0.00471142520612485
76.2,2021-12-27,"Axis Mid Cap",0.00197238658777128
76.96,2021-12-28,"Axis Mid Cap",0.00997375328083978
77.01,2021-12-29,"Axis Mid Cap",0.000649688149688298
77.2,2021-12-30,"Axis Mid Cap",0.00246721205038304
78.22,2021-12-31,"Axis Mid Cap",0.0132124352331606
79.09,2022-01-03,"Axis Mid Cap",0.0111224750703146
79.39,2022-01-04,"Axis Mid Cap",0.00379314704766718
79.41,2022-01-05,"Axis Mid Cap",0.000251920896838343
79.22,2022-01-06,"Axis Mid Cap",-0.0023926457624984
79.51,2022-01-07,"Axis Mid Cap",0.00366069174450904
79.48,2022-01-10,"Axis Mid Cap",-0.000377311030059126
79.76,2022-01-11,"Axis Mid Cap",0.00352289884247611
80.3,2022-01-12,"Axis Mid Cap",0.0067703109327983
80.49,2022-01-13,"Axis Mid Cap",0.00236612702366124
80.36,2022-01-14,"Axis Mid Cap",-0.001615107466766
80.59,2022-01-17,"Axis Mid Cap",0.00286212045793932
79.3,2022-01-18,"Axis Mid Cap",-0.0160069487529471
78.97,2022-01-19,"Axis Mid Cap",-0.00416141235813365
79.23,2022-01-20,"Axis Mid Cap",0.00329238951500576
77.89,2022-01-21,"Axis Mid Cap",-0.0169127855610249
75.19,2022-01-24,"Axis Mid Cap",-0.0346642701245346
75.32,2022-01-25,"Axis Mid Cap",0.00172895331826035
73.73,2022-01-27,"Axis Mid Cap",-0.0211099309612319
74.59,2022-01-28,"Axis Mid Cap",0.0116641801166418
75.84,2022-01-31,"Axis Mid Cap",0.0167582785896233
76.68,2022-02-01,"Axis Mid Cap",0.0110759493670887
77.23,2022-02-02,"Axis Mid Cap",0.00717266562336981
76.39,2022-02-03,"Axis Mid Cap",-0.0108766023565972
76.39,2022-02-04,"Axis Mid Cap",0
75.48,2022-02-07,"Axis Mid Cap",-0.0119125539992145
74.94,2022-02-08,"Axis Mid Cap",-0.00715421303656606
75.88,2022-02-09,"Axis Mid Cap",0.0125433680277555
75.94,2022-02-10,"Axis Mid Cap",0.000790722192936245
74.32,2022-02-11,"Axis Mid Cap",-0.0213326310244931
72.16,2022-02-14,"Axis Mid Cap",-0.0290635091496232
73.97,2022-02-15,"Axis Mid Cap",0.0250831485587583
73.64,2022-02-16,"Axis Mid Cap",-0.0044612680816547
73.48,2022-02-17,"Axis Mid Cap",-0.00217273221075498
73.01,2022-02-18,"Axis Mid Cap",-0.00639629831246596
72.72,2022-02-21,"Axis Mid Cap",-0.00397205862210665
72.64,2022-02-22,"Axis Mid Cap",-0.00110011001100108
72.84,2022-02-23,"Axis Mid Cap",0.00275330396475775
69.84,2022-02-24,"Axis Mid Cap",-0.0411861614497529
72.28,2022-02-25,"Axis Mid Cap",0.0349369988545246
72.9,2022-02-28,"Axis Mid Cap",0.00857775318206979
72.2,2022-03-02,"Axis Mid Cap",-0.00960219478738001
71.81,2022-03-03,"Axis Mid Cap",-0.0054016620498615
70.71,2022-03-04,"Axis Mid Cap",-0.0153182008076871
69.26,2022-03-07,"Axis Mid Cap",-0.0205062933107055
70.07,2022-03-08,"Axis Mid Cap",0.0116950620848973
71.14,2022-03-09,"Axis Mid Cap",0.0152704438418725
71.87,2022-03-10,"Axis Mid Cap",0.0102614562833849
72.39,2022-03-11,"Axis Mid Cap",0.00723528593293441
72.76,2022-03-14,"Axis Mid Cap",0.00511120320486261
72.23,2022-03-15,"Axis Mid Cap",-0.00728422210005499
73.36,2022-03-16,"Axis Mid Cap",0.0156444690571784
74.38,2022-03-17,"Axis Mid Cap",0.0139040348964013
73.95,2022-03-21,"Axis Mid Cap",-0.00578112395805314
74.05,2022-03-22,"Axis Mid Cap",0.00135226504394854
74.32,2022-03-23,"Axis Mid Cap",0.00364618501012824
74.39,2022-03-24,"Axis Mid Cap",0.000941872981700853
74.17,2022-03-25,"Axis Mid Cap",-0.0029573867455303
74.2,2022-03-28,"Axis Mid Cap",0.00040447620331672
74.74,2022-03-29,"Axis Mid Cap",0.00727762803234491
75.53,2022-03-30,"Axis Mid Cap",0.0105699759165107
75.53,2022-03-31,"Axis Mid Cap",0
75.47,2022-04-01,"Axis Mid Cap",-0.000794386336555041
76.21,2022-04-04,"Axis Mid Cap",0.00980522061746382
76.98,2022-04-05,"Axis Mid Cap",0.0101036609368851
76.85,2022-04-06,"Axis Mid Cap",-0.0016887503247598
76.23,2022-04-07,"Axis Mid Cap",-0.00806766428106689
76.84,2022-04-08,"Axis Mid Cap",0.00800209891118981
76.86,2022-04-11,"Axis Mid Cap",0.000260281103591827
75.92,2022-04-12,"Axis Mid Cap",-0.0122300286234712
75.73,2022-04-13,"Axis Mid Cap",-0.00250263435194939
74.7,2022-04-18,"Axis Mid Cap",-0.0136009507460716
74.16,2022-04-19,"Axis Mid Cap",-0.00722891566265069
74.22,2022-04-20,"Axis Mid Cap",0.00080906148867317
74.85,2022-04-21,"Axis Mid Cap",0.00848827809215839
74.63,2022-04-22,"Axis Mid Cap",-0.00293921175684701
73.61,2022-04-25,"Axis Mid Cap",-0.0136674259681093
74.48,2022-04-26,"Axis Mid Cap",0.0118190463252276
73.77,2022-04-27,"Axis Mid Cap",-0.0095327604726102
74.34,2022-04-28,"Axis Mid Cap",0.00772671817812129
74,2022-04-29,"Axis Mid Cap",-0.00457358084476733
73.62,2022-05-02,"Axis Mid Cap",-0.00513513513513507
72.18,2022-05-04,"Axis Mid Cap",-0.019559902200489
72.35,2022-05-05,"Axis Mid Cap",0.00235522305347724
70.49,2022-05-06,"Axis Mid Cap",-0.0257083621285418
69.52,2022-05-09,"Axis Mid Cap",-0.0137608171371826
68.31,2022-05-10,"Axis Mid Cap",-0.0174050632911392
68.02,2022-05-11,"Axis Mid Cap",-0.00424535207143912
66.92,2022-05-12,"Axis Mid Cap",-0.0161717142017053
67.15,2022-05-13,"Axis Mid Cap",0.00343693962940831
67.79,2022-05-16,"Axis Mid Cap",0.00953090096798214
69.36,2022-05-17,"Axis Mid Cap",0.0231597580764123
69.49,2022-05-18,"Axis Mid Cap",0.00187427912341401
67.84,2022-05-19,"Axis Mid Cap",-0.0237444236580802
68.75,2022-05-20,"Axis Mid Cap",0.0134139150943396
68.78,2022-05-23,"Axis Mid Cap",0.000436363636363653
68.42,2022-05-24,"Axis Mid Cap",-0.00523407967432392
67.17,2022-05-25,"Axis Mid Cap",-0.0182695118386437
67.63,2022-05-26,"Axis Mid Cap",0.00684829536995673
68.72,2022-05-27,"Axis Mid Cap",0.0161171077923999
70.3,2022-05-30,"Axis Mid Cap",0.0229918509895227
70.66,2022-05-31,"Axis Mid Cap",0.00512091038406827
70.71,2022-06-01,"Axis Mid Cap",0.00070761392584202
70.68,2022-06-02,"Axis Mid Cap",-0.000424268137462692
69.83,2022-06-03,"Axis Mid Cap",-0.0120260328239956
69.58,2022-06-06,"Axis Mid Cap",-0.00358012315623657
68.93,2022-06-07,"Axis Mid Cap",-0.00934176487496395
68.73,2022-06-08,"Axis Mid Cap",-0.00290149426954886
69.06,2022-06-09,"Axis Mid Cap",0.00480139676996942
68.36,2022-06-10,"Axis Mid Cap",-0.0101361135244715
66.81,2022-06-13,"Axis Mid Cap",-0.0226740784084259
66.64,2022-06-14,"Axis Mid Cap",-0.00254452926208654
67.08,2022-06-15,"Axis Mid Cap",0.00660264105642253
65.92,2022-06-16,"Axis Mid Cap",-0.0172927847346451
65.51,2022-06-17,"Axis Mid Cap",-0.00621966019417471
65.19,2022-06-20,"Axis Mid Cap",-0.00488475041978335
66.21,2022-06-21,"Axis Mid Cap",0.0156465715600552
65.37,2022-06-22,"Axis Mid Cap",-0.0126869053013138
66.26,2022-06-23,"Axis Mid Cap",0.0136148080159094
66.92,2022-06-24,"Axis Mid Cap",0.00996076063990336
67.57,2022-06-27,"Axis Mid Cap",0.00971309025702318
67.61,2022-06-28,"Axis Mid Cap",0.000591978688767297
67.63,2022-06-29,"Axis Mid Cap",0.00029581422866434
67.07,2022-06-30,"Axis Mid Cap",-0.00828034895756325
67.46,2022-07-01,"Axis Mid Cap",0.00581482033696139
68.27,2022-07-04,"Axis Mid Cap",0.0120071153276016
68.3,2022-07-05,"Axis Mid Cap",0.000439431668375584
69.46,2022-07-06,"Axis Mid Cap",0.0169838945827232
70.06,2022-07-07,"Axis Mid Cap",0.00863806507342368
70.23,2022-07-08,"Axis Mid Cap",0.0024264915786469
70.61,2022-07-11,"Axis Mid Cap",0.00541079310835819
70.09,2022-07-12,"Axis Mid Cap",-0.00736439597790676
70.25,2022-07-13,"Axis Mid Cap",0.00228277928377795
69.92,2022-07-14,"Axis Mid Cap",-0.00469750889679713
70.5,2022-07-15,"Axis Mid Cap",0.00829519450800913
71.36,2022-07-18,"Axis Mid Cap",0.0121985815602837
71.51,2022-07-19,"Axis Mid Cap",0.00210201793721981
71.67,2022-07-20,"Axis Mid Cap",0.00223744930778907
72.55,2022-07-21,"Axis Mid Cap",0.0122784986744802
72.7,2022-07-22,"Axis Mid Cap",0.00206753962784295
72.87,2022-07-25,"Axis Mid Cap",0.00233837689133427
72.1,2022-07-26,"Axis Mid Cap",-0.0105667627281462
72.77,2022-07-27,"Axis Mid Cap",0.00929264909847437
73.67,2022-07-28,"Axis Mid Cap",0.0123677339563008
74.68,2022-07-29,"Axis Mid Cap",0.0137097868874712
75.55,2022-08-01,"Axis Mid Cap",0.0116497054097481
75.55,2022-08-02,"Axis Mid Cap",0
75.45,2022-08-03,"Axis Mid Cap",-0.00132362673726002
75.78,2022-08-04,"Axis Mid Cap",0.00437375745526837
75.95,2022-08-05,"Axis Mid Cap",0.00224333597255215
76.14,2022-08-08,"Axis Mid Cap",0.00250164581961814
75.94,2022-08-10,"Axis Mid Cap",-0.00262674021539274
76.74,2022-08-11,"Axis Mid Cap",0.0105346326046879
77.12,2022-08-12,"Axis Mid Cap",0.00495178524889249
77.85,2022-08-16,"Axis Mid Cap",0.00946576763485464
78.16,2022-08-17,"Axis Mid Cap",0.00398201669877973
78.18,2022-08-18,"Axis Mid Cap",0.000255885363357347
77.31,2022-08-19,"Axis Mid Cap",-0.0111281657712971
76.07,2022-08-22,"Axis Mid Cap",-0.0160393222092874
76.57,2022-08-23,"Axis Mid Cap",0.00657289338766925
77,2022-08-24,"Axis Mid Cap",0.00561577641373915
77.06,2022-08-25,"Axis Mid Cap",0.000779220779220809
77.29,2022-08-26,"Axis Mid Cap",0.00298468725668316
76.48,2022-08-29,"Axis Mid Cap",-0.0104800103506275
77.85,2022-08-30,"Axis Mid Cap",0.0179131799163179
77.96,2022-09-01,"Axis Mid Cap",0.00141297366730892
77.73,2022-09-02,"Axis Mid Cap",-0.00295023088763455
78.05,2022-09-05,"Axis Mid Cap",0.00411681461469179
78.14,2022-09-06,"Axis Mid Cap",0.00115310698270344
78.58,2022-09-07,"Axis Mid Cap",0.00563091886357816
78.95,2022-09-08,"Axis Mid Cap",0.00470857724611866
79.27,2022-09-09,"Axis Mid Cap",0.00405319822672569
79.78,2022-09-12,"Axis Mid Cap",0.00643370758168292
80.04,2022-09-13,"Axis Mid Cap",0.00325896214590129
79.74,2022-09-14,"Axis Mid Cap",-0.00374812593703163
79.95,2022-09-15,"Axis Mid Cap",0.00263355906696774
78,2022-09-16,"Axis Mid Cap",-0.0243902439024391
78.01,2022-09-19,"Axis Mid Cap",0.000128205128205194
79.11,2022-09-20,"Axis Mid Cap",0.0141007563132931
78.7,2022-09-21,"Axis Mid Cap",-0.00518265705979012
78.94,2022-09-22,"Axis Mid Cap",0.00304955527318926
77.42,2022-09-23,"Axis Mid Cap",-0.0192551304788446
75.92,2022-09-26,"Axis Mid Cap",-0.0193748385430121
76.03,2022-09-27,"Axis Mid Cap",0.00144889357218124
75.91,2022-09-28,"Axis Mid Cap",-0.00157832434565309
76.06,2022-09-29,"Axis Mid Cap",0.00197602423923074
77.04,2022-09-30,"Axis Mid Cap",0.0128845648172496
76.02,2022-10-03,"Axis Mid Cap",-0.0132398753894082
77.4,2022-10-04,"Axis Mid Cap",0.0181531176006315
77.95,2022-10-06,"Axis Mid Cap",0.00710594315245474
77.8,2022-10-07,"Axis Mid Cap",-0.00192431045542021
77.22,2022-10-10,"Axis Mid Cap",-0.00745501285347042
76.35,2022-10-11,"Axis Mid Cap",-0.0112665112665113
76.82,2022-10-12,"Axis Mid Cap",0.00615586116568433
76.2,2022-10-13,"Axis Mid Cap",-0.0080708148919551
76.25,2022-10-14,"Axis Mid Cap",0.000656167979002587
76.47,2022-10-17,"Axis Mid Cap",0.00288524590163933
77.02,2022-10-18,"Axis Mid Cap",0.00719236301817703
77.12,2022-10-19,"Axis Mid Cap",0.00129836406128289
76.92,2022-10-20,"Axis Mid Cap",-0.00259336099585066
76.54,2022-10-21,"Axis Mid Cap",-0.00494019760790426
76.71,2022-10-25,"Axis Mid Cap",0.00222106088319816
76.8,2022-10-27,"Axis Mid Cap",0.00117324990222922
76.18,2022-10-28,"Axis Mid Cap",-0.00807291666666654
77.31,2022-10-31,"Axis Mid Cap",0.0148332895773168
78.03,2022-11-01,"Axis Mid Cap",0.00931315483119905
78.1,2022-11-02,"Axis Mid Cap",0.000897090862488699
77.9,2022-11-03,"Axis Mid Cap",-0.00256081946222777
77.69,2022-11-04,"Axis Mid Cap",-0.00269576379974336
78.01,2022-11-07,"Axis Mid Cap",0.00411893422576918
77.82,2022-11-09,"Axis Mid Cap",-0.00243558518138715
77.26,2022-11-10,"Axis Mid Cap",-0.00719609354921599
77.18,2022-11-11,"Axis Mid Cap",-0.00103546466476829
77.05,2022-11-14,"Axis Mid Cap",-0.00168437419020484
77.09,2022-11-15,"Axis Mid Cap",0.000519143413368024
76.74,2022-11-16,"Axis Mid Cap",-0.00454014787910246
76.38,2022-11-17,"Axis Mid Cap",-0.00469116497263486
76.01,2022-11-18,"Axis Mid Cap",-0.0048442000523696
75.89,2022-11-21,"Axis Mid Cap",-0.00157873963952118
76.01,2022-11-22,"Axis Mid Cap",0.00158123599947298
76.26,2022-11-23,"Axis Mid Cap",0.00328904091566899
76.6,2022-11-24,"Axis Mid Cap",0.00445843168109086
76.87,2022-11-25,"Axis Mid Cap",0.00352480417754583
77.26,2022-11-28,"Axis Mid Cap",0.0050735007154937
76.92,2022-11-29,"Axis Mid Cap",-0.00440072482526538
77.38,2022-11-30,"Axis Mid Cap",0.0059802392095683
77.94,2022-12-01,"Axis Mid Cap",0.00723701214784185
78.29,2022-12-02,"Axis Mid Cap",0.00449063382088797
78.19,2022-12-05,"Axis Mid Cap",-0.00127730233746339
77.79,2022-12-06,"Axis Mid Cap",-0.00511574370124046
77.4,2022-12-07,"Axis Mid Cap",-0.00501349787890475
77.65,2022-12-08,"Axis Mid Cap",0.00322997416020672
77.4,2022-12-09,"Axis Mid Cap",-0.00321957501609787
77.54,2022-12-12,"Axis Mid Cap",0.00180878552971577
77.88,2022-12-13,"Axis Mid Cap",0.00438483363425315
78.37,2022-12-14,"Axis Mid Cap",0.00629173086800217
77.53,2022-12-15,"Axis Mid Cap",-0.0107183871379355
76.6,2022-12-16,"Axis Mid Cap",-0.0119953566361409
77.1,2022-12-19,"Axis Mid Cap",0.00652741514360313
76.95,2022-12-20,"Axis Mid Cap",-0.00194552529182868
75.86,2022-12-21,"Axis Mid Cap",-0.0141650422352177
75.33,2022-12-22,"Axis Mid Cap",-0.00698655417875034
73.55,2022-12-23,"Axis Mid Cap",-0.0236293641311563
74.73,2022-12-26,"Axis Mid Cap",0.0160435078178111
75.2,2022-12-27,"Axis Mid Cap",0.00628930817610061
75.23,2022-12-28,"Axis Mid Cap",0.000398936170212781
75.14,2022-12-29,"Axis Mid Cap",-0.00119633125083083
75.2,2022-12-30,"Axis Mid Cap",0.00079850944902851
75.39,2023-01-02,"Axis Mid Cap",0.00252659574468082
75.56,2023-01-03,"Axis Mid Cap",0.00225494097360395
74.96,2023-01-04,"Axis Mid Cap",-0.00794070937003717
74.69,2023-01-05,"Axis Mid Cap",-0.00360192102454637
74.28,2023-01-06,"Axis Mid Cap",-0.00548935600481988
74.81,2023-01-09,"Axis Mid Cap",0.00713516424340335
74.5,2023-01-10,"Axis Mid Cap",-0.00414383103863123
74.22,2023-01-11,"Axis Mid Cap",-0.00375838926174498
74.4,2023-01-12,"Axis Mid Cap",0.00242522231204536
74.43,2023-01-13,"Axis Mid Cap",0.000403225806451628
73.86,2023-01-16,"Axis Mid Cap",-0.00765820233776713
73.86,2023-01-17,"Axis Mid Cap",0
74.06,2023-01-18,"Axis Mid Cap",0.00270782561603037
74.09,2023-01-19,"Axis Mid Cap",0.000405076964623294
73.64,2023-01-20,"Axis Mid Cap",-0.00607369415575655
73.81,2023-01-23,"Axis Mid Cap",0.00230852797392724
73.77,2023-01-24,"Axis Mid Cap",-0.000541931987535649
73.11,2023-01-25,"Axis Mid Cap",-0.0089467263115087
72.38,2023-01-27,"Axis Mid Cap",-0.00998495417863499
72.72,2023-01-30,"Axis Mid Cap",0.00469743022934517
73.39,2023-01-31,"Axis Mid Cap",0.00921342134213424
73.69,2023-02-01,"Axis Mid Cap",0.00408775037471041
73.89,2023-02-02,"Axis Mid Cap",0.00271407246573487
74.1,2023-02-03,"Axis Mid Cap",0.00284206252537547
74.66,2023-02-06,"Axis Mid Cap",0.00755735492577601
74.8,2023-02-07,"Axis Mid Cap",0.00187516742566301
75.33,2023-02-08,"Axis Mid Cap",0.00708556149732622
75.69,2023-02-09,"Axis Mid Cap",0.004778972520908
75.78,2023-02-10,"Axis Mid Cap",0.00118906064209279
74.66,2023-02-13,"Axis Mid Cap",-0.0147796252309317
74.47,2023-02-14,"Axis Mid Cap",-0.00254487007768548
74.92,2023-02-15,"Axis Mid Cap",0.00604270175909766
75.63,2023-02-16,"Axis Mid Cap",0.00947677522690862
75.38,2023-02-17,"Axis Mid Cap",-0.0033055665741108
75.55,2023-02-20,"Axis Mid Cap",0.00225524011674186
75.24,2023-02-21,"Axis Mid Cap",-0.00410324288550632
74.65,2023-02-22,"Axis Mid Cap",-0.00784157363104717
74.51,2023-02-23,"Axis Mid Cap",-0.00187541862022774
74.4,2023-02-24,"Axis Mid Cap",-0.00147631190444235
73.93,2023-02-27,"Axis Mid Cap",-0.00631720430107525
73.95,2023-02-28,"Axis Mid Cap",0.000270526173407223
74.55,2023-03-01,"Axis Mid Cap",0.00811359026369161
74.27,2023-03-02,"Axis Mid Cap",-0.00375586854460095
74.49,2023-03-03,"Axis Mid Cap",0.00296216507338089
74.93,2023-03-06,"Axis Mid Cap",0.00590683313196418
74.97,2023-03-08,"Axis Mid Cap",0.000533831576137622
74.54,2023-03-09,"Axis Mid Cap",-0.00573562758436698
73.98,2023-03-10,"Axis Mid Cap",-0.00751274483498796
72.87,2023-03-13,"Axis Mid Cap",-0.0150040551500405
72.44,2023-03-14,"Axis Mid Cap",-0.00590091944558813
72.23,2023-03-15,"Axis Mid Cap",-0.00289895085588064
72.14,2023-03-16,"Axis Mid Cap",-0.00124601965942134
72.48,2023-03-17,"Axis Mid Cap",0.00471305794288887
71.82,2023-03-20,"Axis Mid Cap",-0.00910596026490081
72.08,2023-03-21,"Axis Mid Cap",0.00362016151489843
72.29,2023-03-22,"Axis Mid Cap",0.00291342952275261
72.11,2023-03-23,"Axis Mid Cap",-0.00248997095033901
71.47,2023-03-24,"Axis Mid Cap",-0.0088753293579254
71.22,2023-03-27,"Axis Mid Cap",-0.0034979711767175
71.22,2023-03-28,"Axis Mid Cap",0
72.21,2023-03-29,"Axis Mid Cap",0.0139005897219881
73,2023-03-31,"Axis Mid Cap",0.0109403129760422
73.22,2023-04-03,"Axis Mid Cap",0.00301369863013697
73.5,2023-04-05,"Axis Mid Cap",0.00382409177820269
74.17,2023-04-06,"Axis Mid Cap",0.00911564625850343
74.21,2023-04-10,"Axis Mid Cap",0.000539301604422166
74.37,2023-04-11,"Axis Mid Cap",0.00215604365988426
74.63,2023-04-12,"Axis Mid Cap",0.00349603334677949
74.74,2023-04-13,"Axis Mid Cap",0.00147393809460002
74.81,2023-04-17,"Axis Mid Cap",0.000936580144501035
74.93,2023-04-18,"Axis Mid Cap",0.0016040636278573
