"nav","nav_date","fund_name"
"97.3391","2022-12-23","Nippon Small Cap"
"99.6852","2022-12-26","Nippon Small Cap"
"101.0209","2022-12-27","Nippon Small Cap"
"101.3164","2022-12-28","Nippon Small Cap"
"101.4831","2022-12-29","Nippon Small Cap"
"102.1231","2022-12-30","Nippon Small Cap"
"102.7552","2023-01-02","Nippon Small Cap"
"102.9117","2023-01-03","Nippon Small Cap"
"102.0671","2023-01-04","Nippon Small Cap"
"102.1734","2023-01-05","Nippon Small Cap"
"101.6315","2023-01-06","Nippon Small Cap"
"102.3057","2023-01-09","Nippon Small Cap"
"101.8009","2023-01-10","Nippon Small Cap"
"101.8938","2023-01-11","Nippon Small Cap"
"102.0545","2023-01-12","Nippon Small Cap"
"102.2952","2023-01-13","Nippon Small Cap"
"101.8293","2023-01-16","Nippon Small Cap"
"102.0258","2023-01-17","Nippon Small Cap"
"102.2587","2023-01-18","Nippon Small Cap"
"102.1771","2023-01-19","Nippon Small Cap"
"101.7335","2023-01-20","Nippon Small Cap"
"101.4106","2023-01-23","Nippon Small Cap"
"101.1681","2023-01-24","Nippon Small Cap"
"100.212","2023-01-25","Nippon Small Cap"
"98.3797","2023-01-27","Nippon Small Cap"
"98.3418","2023-01-30","Nippon Small Cap"
"100.6416","2023-01-31","Nippon Small Cap"
"99.6408","2023-02-01","Nippon Small Cap"
"100.0028","2023-02-02","Nippon Small Cap"
"100.034","2023-02-03","Nippon Small Cap"
"100.423","2023-02-06","Nippon Small Cap"
"100.6953","2023-02-07","Nippon Small Cap"
"101.1285","2023-02-08","Nippon Small Cap"
"101.0803","2023-02-09","Nippon Small Cap"
"101.6462","2023-02-10","Nippon Small Cap"
"100.796","2023-02-13","Nippon Small Cap"
"100.5058","2023-02-14","Nippon Small Cap"
"101.0151","2023-02-15","Nippon Small Cap"
"101.799","2023-02-16","Nippon Small Cap"
"101.5899","2023-02-17","Nippon Small Cap"
"101.5017","2023-02-20","Nippon Small Cap"
"101.3181","2023-02-21","Nippon Small Cap"
"99.9949","2023-02-22","Nippon Small Cap"
"100.2135","2023-02-23","Nippon Small Cap"
"100.3655","2023-02-24","Nippon Small Cap"
"99.2846","2023-02-27","Nippon Small Cap"
"99.6774","2023-02-28","Nippon Small Cap"
"100.8963","2023-03-01","Nippon Small Cap"
"100.7326","2023-03-02","Nippon Small Cap"
"101.498","2023-03-03","Nippon Small Cap"
"102.3255","2023-03-06","Nippon Small Cap"
"102.9371","2023-03-08","Nippon Small Cap"
"102.6873","2023-03-09","Nippon Small Cap"
"102.0927","2023-03-10","Nippon Small Cap"
"100.1494","2023-03-13","Nippon Small Cap"
"99.4576","2023-03-14","Nippon Small Cap"
"99.7086","2023-03-15","Nippon Small Cap"
"99.0831","2023-03-16","Nippon Small Cap"
"99.5777","2023-03-17","Nippon Small Cap"
"98.6903","2023-03-20","Nippon Small Cap"
"99.2468","2023-03-21","Nippon Small Cap"
"100.0065","2023-03-22","Nippon Small Cap"
"99.8301","2023-03-23","Nippon Small Cap"
"98.8382","2023-03-24","Nippon Small Cap"
"97.743","2023-03-27","Nippon Small Cap"
"97.2487","2023-03-28","Nippon Small Cap"
"98.6961","2023-03-29","Nippon Small Cap"
"100.0587","2023-03-31","Nippon Small Cap"
"100.5273","2023-04-03","Nippon Small Cap"
"101.4682","2023-04-05","Nippon Small Cap"
"101.9242","2023-04-06","Nippon Small Cap"
"101.96","2023-04-10","Nippon Small Cap"
"102.4843","2023-04-11","Nippon Small Cap"
"102.8043","2023-04-12","Nippon Small Cap"
"103.1198","2023-04-13","Nippon Small Cap"
"103.2715","2023-04-17","Nippon Small Cap"
"103.4451","2023-04-18","Nippon Small Cap"
"103.5013","2023-04-19","Nippon Small Cap"
"103.5718","2023-04-20","Nippon Small Cap"
"103.4491","2023-04-21","Nippon Small Cap"
"103.7911","2023-04-24","Nippon Small Cap"
"103.936","2023-04-25","Nippon Small Cap"
"104.1453","2023-04-26","Nippon Small Cap"
"104.6137","2023-04-27","Nippon Small Cap"
"105.4929","2023-04-28","Nippon Small Cap"
"106.1675","2023-05-02","Nippon Small Cap"
"106.6082","2023-05-03","Nippon Small Cap"
"107.287","2023-05-04","Nippon Small Cap"
"106.9571","2023-05-05","Nippon Small Cap"
"107.7804","2023-05-08","Nippon Small Cap"
"107.4416","2023-05-09","Nippon Small Cap"
"108.0039","2023-05-10","Nippon Small Cap"
"108.6425","2023-05-11","Nippon Small Cap"
"108.6203","2023-05-12","Nippon Small Cap"
"109.0849","2023-05-15","Nippon Small Cap"
"109.1744","2023-05-16","Nippon Small Cap"
"109.6044","2023-05-17","Nippon Small Cap"
"109.471","2023-05-18","Nippon Small Cap"
"109.4846","2023-05-19","Nippon Small Cap"
"110.1053","2023-05-22","Nippon Small Cap"
"110.052","2023-05-23","Nippon Small Cap"
"110.1973","2023-05-24","Nippon Small Cap"
"110.4188","2023-05-25","Nippon Small Cap"
"110.9613","2023-05-26","Nippon Small Cap"
"111.3741","2023-05-29","Nippon Small Cap"
"111.7084","2023-05-30","Nippon Small Cap"
"112.6206","2023-05-31","Nippon Small Cap"
"113.2503","2023-06-01","Nippon Small Cap"
"113.9127","2023-06-02","Nippon Small Cap"
"114.7208","2023-06-05","Nippon Small Cap"
"115.3634","2023-06-06","Nippon Small Cap"
"116.5335","2023-06-07","Nippon Small Cap"
"115.9026","2023-06-08","Nippon Small Cap"
"115.9835","2023-06-09","Nippon Small Cap"
"116.3771","2023-06-12","Nippon Small Cap"
"116.7067","2023-06-13","Nippon Small Cap"
"116.9403","2023-06-14","Nippon Small Cap"
"117.1728","2023-06-15","Nippon Small Cap"
"118.1254","2023-06-16","Nippon Small Cap"
"118.4654","2023-06-19","Nippon Small Cap"
"118.9501","2023-06-20","Nippon Small Cap"
"119.7809","2023-06-21","Nippon Small Cap"
"119.2473","2023-06-22","Nippon Small Cap"
"118.1166","2023-06-23","Nippon Small Cap"
"118.6773","2023-06-26","Nippon Small Cap"
"119.3746","2023-06-27","Nippon Small Cap"
"119.5648","2023-06-28","Nippon Small Cap"
"120.168","2023-06-30","Nippon Small Cap"
"120.7581","2023-07-03","Nippon Small Cap"
"120.6521","2023-07-04","Nippon Small Cap"
"121.3495","2023-07-05","Nippon Small Cap"
"122.107","2023-07-06","Nippon Small Cap"
"121.7425","2023-07-07","Nippon Small Cap"
"121.5571","2023-07-10","Nippon Small Cap"
"122.5134","2023-07-11","Nippon Small Cap"
"123.2185","2023-07-12","Nippon Small Cap"
"122.7141","2023-07-13","Nippon Small Cap"
"123.6655","2023-07-14","Nippon Small Cap"
"124.6549","2023-07-17","Nippon Small Cap"
"124.0586","2023-07-18","Nippon Small Cap"
"125.0259","2023-07-19","Nippon Small Cap"
"125.2529","2023-07-20","Nippon Small Cap"
"125.0709","2023-07-21","Nippon Small Cap"
"125.3154","2023-07-24","Nippon Small Cap"
"125.5639","2023-07-25","Nippon Small Cap"
"125.9138","2023-07-26","Nippon Small Cap"
"125.8473","2023-07-27","Nippon Small Cap"
"126.3004","2023-07-28","Nippon Small Cap"
"127.6549","2023-07-31","Nippon Small Cap"
"127.9481","2023-08-01","Nippon Small Cap"
"126.5429","2023-08-02","Nippon Small Cap"
"126.6237","2023-08-03","Nippon Small Cap"
"127.2392","2023-08-04","Nippon Small Cap"
"127.5925","2023-08-07","Nippon Small Cap"
"128.8424","2023-08-08","Nippon Small Cap"
"129.1393","2023-08-09","Nippon Small Cap"
"128.8397","2023-08-10","Nippon Small Cap"
"128.703","2023-08-11","Nippon Small Cap"
"127.9856","2023-08-14","Nippon Small Cap"
"127.6251","2023-08-16","Nippon Small Cap"
"128.2248","2023-08-17","Nippon Small Cap"
"127.9759","2023-08-18","Nippon Small Cap"
"128.8331","2023-08-21","Nippon Small Cap"
"130.0389","2023-08-22","Nippon Small Cap"
"130.7615","2023-08-23","Nippon Small Cap"
"130.4795","2023-08-24","Nippon Small Cap"
"130.3601","2023-08-25","Nippon Small Cap"
"131.108","2023-08-28","Nippon Small Cap"
"131.7301","2023-08-29","Nippon Small Cap"
"132.5529","2023-08-30","Nippon Small Cap"
"133.7825","2023-08-31","Nippon Small Cap"
"134.8962","2023-09-01","Nippon Small Cap"
"136.2079","2023-09-04","Nippon Small Cap"
"137.2798","2023-09-05","Nippon Small Cap"
"137.1979","2023-09-06","Nippon Small Cap"
"137.6034","2023-09-07","Nippon Small Cap"
"138.5435","2023-09-08","Nippon Small Cap"
"139.7459","2023-09-11","Nippon Small Cap"
"134.851","2023-09-12","Nippon Small Cap"
"136.023","2023-09-13","Nippon Small Cap"
"137.0399","2023-09-14","Nippon Small Cap"
"136.9953","2023-09-15","Nippon Small Cap"
"136.1308","2023-09-18","Nippon Small Cap"
"135.289","2023-09-20","Nippon Small Cap"
"134.0122","2023-09-21","Nippon Small Cap"
"133.8741","2023-09-22","Nippon Small Cap"
"134.2018","2023-09-25","Nippon Small Cap"
"134.7757","2023-09-26","Nippon Small Cap"
"135.4432","2023-09-27","Nippon Small Cap"
"135.5188","2023-09-29","Nippon Small Cap"
"136.1616","2023-10-03","Nippon Small Cap"
"134.8223","2023-10-04","Nippon Small Cap"
"135.5526","2023-10-05","Nippon Small Cap"
"136.3257","2023-10-06","Nippon Small Cap"
"134.4442","2023-10-09","Nippon Small Cap"
"135.9056","2023-10-10","Nippon Small Cap"
"136.7425","2023-10-11","Nippon Small Cap"
"137.3678","2023-10-12","Nippon Small Cap"
"137.2169","2023-10-13","Nippon Small Cap"
"137.6497","2023-10-16","Nippon Small Cap"
"138.2678","2023-10-17","Nippon Small Cap"
"137.7805","2023-10-18","Nippon Small Cap"
"137.6961","2023-10-19","Nippon Small Cap"
"137.0188","2023-10-20","Nippon Small Cap"
"132.4422","2023-10-23","Nippon Small Cap"
"131.3288","2023-10-25","Nippon Small Cap"
"130.9224","2023-10-26","Nippon Small Cap"
"133.2994","2023-10-27","Nippon Small Cap"
"133.6865","2023-10-30","Nippon Small Cap"
"133.7793","2023-10-31","Nippon Small Cap"
"133.6674","2023-11-01","Nippon Small Cap"
"134.7993","2023-11-02","Nippon Small Cap"
"135.9466","2023-11-03","Nippon Small Cap"
"137.0981","2023-11-06","Nippon Small Cap"
"137.106","2023-11-07","Nippon Small Cap"
"137.7303","2023-11-08","Nippon Small Cap"
"137.5177","2023-11-09","Nippon Small Cap"
"137.8429","2023-11-10","Nippon Small Cap"
"139.1326","2023-11-13","Nippon Small Cap"
"140.3284","2023-11-15","Nippon Small Cap"
"140.6072","2023-11-16","Nippon Small Cap"
"141.1381","2023-11-17","Nippon Small Cap"
"141.7983","2023-11-20","Nippon Small Cap"
"142.0466","2023-11-21","Nippon Small Cap"
"142.5233","2023-11-22","Nippon Small Cap"
"142.6043","2023-11-23","Nippon Small Cap"
"142.826","2023-11-24","Nippon Small Cap"
"143.0706","2023-11-28","Nippon Small Cap"
"143.8786","2023-11-29","Nippon Small Cap"
"145.0677","2023-11-30","Nippon Small Cap"
"145.6354","2023-12-01","Nippon Small Cap"
"147.5261","2023-12-04","Nippon Small Cap"
"147.7795","2023-12-05","Nippon Small Cap"
"147.9287","2023-12-06","Nippon Small Cap"
"147.9904","2023-12-07","Nippon Small Cap"
"147.2596","2023-12-08","Nippon Small Cap"
"148.694","2023-12-11","Nippon Small Cap"
"148.2283","2023-12-12","Nippon Small Cap"
"149.1483","2023-12-13","Nippon Small Cap"
"150.1747","2023-12-14","Nippon Small Cap"
"150.7905","2023-12-15","Nippon Small Cap"
"151.532","2023-12-18","Nippon Small Cap"
"151.6282","2023-12-19","Nippon Small Cap"
"147.9011","2023-12-20","Nippon Small Cap"
"150.0073","2023-12-21","Nippon Small Cap"
"151.2134","2023-12-22","Nippon Small Cap"
"151.7412","2023-12-26","Nippon Small Cap"
"152.4664","2023-12-27","Nippon Small Cap"
"152.3802","2023-12-28","Nippon Small Cap"
"153.36","2023-12-29","Nippon Small Cap"
"154.114","2024-01-01","Nippon Small Cap"
"153.7683","2024-01-02","Nippon Small Cap"
"153.7974","2024-01-03","Nippon Small Cap"
"154.9956","2024-01-04","Nippon Small Cap"
"155.5271","2024-01-05","Nippon Small Cap"
"154.3046","2024-01-08","Nippon Small Cap"
"154.6437","2024-01-09","Nippon Small Cap"
"155.0279","2024-01-10","Nippon Small Cap"
"155.9043","2024-01-11","Nippon Small Cap"
"156.3207","2024-01-12","Nippon Small Cap"
"156.9365","2024-01-15","Nippon Small Cap"
"156.179","2024-01-16","Nippon Small Cap"
"154.7328","2024-01-17","Nippon Small Cap"
"154.4545","2024-01-18","Nippon Small Cap"
"155.9397","2024-01-19","Nippon Small Cap"
"152.7461","2024-01-23","Nippon Small Cap"
"154.8485","2024-01-24","Nippon Small Cap"
"155.2562","2024-01-25","Nippon Small Cap"
"156.9752","2024-01-29","Nippon Small Cap"
"156.7187","2024-01-30","Nippon Small Cap"
"159.0275","2024-01-31","Nippon Small Cap"
"158.6193","2024-02-01","Nippon Small Cap"
"159.1873","2024-02-02","Nippon Small Cap"
"158.9129","2024-02-05","Nippon Small Cap"
"160.5831","2024-02-06","Nippon Small Cap"
"160.7976","2024-02-07","Nippon Small Cap"
"160.381","2024-02-08","Nippon Small Cap"
"158.8853","2024-02-09","Nippon Small Cap"
"155.2485","2024-02-12","Nippon Small Cap"
"155.0865","2024-02-13","Nippon Small Cap"
"156.1241","2024-02-14","Nippon Small Cap"
"157.2867","2024-02-15","Nippon Small Cap"
"158.6344","2024-02-16","Nippon Small Cap"
"159.3378","2024-02-19","Nippon Small Cap"
"159.1954","2024-02-20","Nippon Small Cap"
"158.113","2024-02-21","Nippon Small Cap"
"158.9194","2024-02-22","Nippon Small Cap"
"160.0406","2024-02-23","Nippon Small Cap"
"160.1501","2024-02-26","Nippon Small Cap"
"159.7161","2024-02-27","Nippon Small Cap"
"157.7161","2024-02-28","Nippon Small Cap"
"158.0429","2024-02-29","Nippon Small Cap"
"159.4298","2024-03-01","Nippon Small Cap"
"159.9229","2024-03-04","Nippon Small Cap"
"159.0309","2024-03-05","Nippon Small Cap"
"156.7795","2024-03-06","Nippon Small Cap"
"157.877","2024-03-07","Nippon Small Cap"
"155.8802","2024-03-11","Nippon Small Cap"
"153.6732","2024-03-12","Nippon Small Cap"
"147.317","2024-03-13","Nippon Small Cap"
"150.5607","2024-03-14","Nippon Small Cap"
"150.7737","2024-03-15","Nippon Small Cap"
"151.011","2024-03-18","Nippon Small Cap"
"149.8615","2024-03-19","Nippon Small Cap"
"149.9006","2024-03-20","Nippon Small Cap"
"152.7844","2024-03-21","Nippon Small Cap"
"154.4184","2024-03-22","Nippon Small Cap"
"154.787","2024-03-26","Nippon Small Cap"
"156.1871","2024-03-27","Nippon Small Cap"
"156.6865","2024-03-28","Nippon Small Cap"
"156.6802","2024-03-31","Nippon Small Cap"
"160.0209","2024-04-01","Nippon Small Cap"
"161.1715","2024-04-02","Nippon Small Cap"
"162.1663","2024-04-03","Nippon Small Cap"
"162.6597","2024-04-04","Nippon Small Cap"
"163.1879","2024-04-05","Nippon Small Cap"
"163.5753","2024-04-08","Nippon Small Cap"
"163.1307","2024-04-09","Nippon Small Cap"
"164.1548","2024-04-10","Nippon Small Cap"
"163.4234","2024-04-12","Nippon Small Cap"
"161.4576","2024-04-15","Nippon Small Cap"
"162.1146","2024-04-16","Nippon Small Cap"
"162.2838","2024-04-18","Nippon Small Cap"
"162.5213","2024-04-19","Nippon Small Cap"
"165.0494","2024-04-22","Nippon Small Cap"
"166.4741","2024-04-23","Nippon Small Cap"
"167.452","2024-04-24","Nippon Small Cap"
"168.9917","2024-04-25","Nippon Small Cap"
"169.8509","2024-04-26","Nippon Small Cap"
"170.5501","2024-04-29","Nippon Small Cap"
"171.2982","2024-04-30","Nippon Small Cap"
"172.0425","2024-05-02","Nippon Small Cap"
"171.073","2024-05-03","Nippon Small Cap"
"169.4673","2024-05-06","Nippon Small Cap"
"167.3441","2024-05-07","Nippon Small Cap"
"168.4069","2024-05-08","Nippon Small Cap"
"164.7741","2024-05-09","Nippon Small Cap"
"165.9304","2024-05-10","Nippon Small Cap"
"166.075","2024-05-13","Nippon Small Cap"
"168.6839","2024-05-14","Nippon Small Cap"
"170.9133","2024-05-15","Nippon Small Cap"
"173.2875","2024-05-16","Nippon Small Cap"
"175.3314","2024-05-17","Nippon Small Cap"
"175.6528","2024-05-21","Nippon Small Cap"
"175.9955","2024-05-22","Nippon Small Cap"
"176.4494","2024-05-23","Nippon Small Cap"
"176.6637","2024-05-24","Nippon Small Cap"
"176.1995","2024-05-27","Nippon Small Cap"
"174.6468","2024-05-28","Nippon Small Cap"
"174.4545","2024-05-29","Nippon Small Cap"
"172.8722","2024-05-30","Nippon Small Cap"
"173.5817","2024-05-31","Nippon Small Cap"
"177.3014","2024-06-03","Nippon Small Cap"
"165.0225","2024-06-04","Nippon Small Cap"
"169.9509","2024-06-05","Nippon Small Cap"
"174.5562","2024-06-06","Nippon Small Cap"
"178.2514","2024-06-07","Nippon Small Cap"
"180.0195","2024-06-10","Nippon Small Cap"
"181.7627","2024-06-11","Nippon Small Cap"
"183.5794","2024-06-12","Nippon Small Cap"
"185.0746","2024-06-13","Nippon Small Cap"
"186.6858","2024-06-14","Nippon Small Cap"
"188.5231","2024-06-18","Nippon Small Cap"
"187.3135","2024-06-19","Nippon Small Cap"
"187.8404","2024-06-20","Nippon Small Cap"
"187.4747","2024-06-21","Nippon Small Cap"
"188.3135","2024-06-24","Nippon Small Cap"
"188.1461","2024-06-25","Nippon Small Cap"
"188.5689","2024-06-26","Nippon Small Cap"
"187.773","2024-06-27","Nippon Small Cap"
"188.6347","2024-06-28","Nippon Small Cap"
"191.9297","2024-07-01","Nippon Small Cap"
"192.1864","2024-07-02","Nippon Small Cap"
"194.0379","2024-07-03","Nippon Small Cap"
"195.2171","2024-07-04","Nippon Small Cap"
"195.9112","2024-07-05","Nippon Small Cap"
"195.7025","2024-07-08","Nippon Small Cap"
"195.833","2024-07-09","Nippon Small Cap"
"194.6474","2024-07-10","Nippon Small Cap"
"195.586","2024-07-11","Nippon Small Cap"
"195.3504","2024-07-12","Nippon Small Cap"
"195.7216","2024-07-15","Nippon Small Cap"
"196.1623","2024-07-16","Nippon Small Cap"
"194.7569","2024-07-18","Nippon Small Cap"
"190.7954","2024-07-19","Nippon Small Cap"
"192.1619","2024-07-22","Nippon Small Cap"
"191.831","2024-07-23","Nippon Small Cap"
"194.5552","2024-07-24","Nippon Small Cap"
"194.9216","2024-07-25","Nippon Small Cap"
"196.9245","2024-07-26","Nippon Small Cap"
"199.1827","2024-07-29","Nippon Small Cap"
"200.2499","2024-07-30","Nippon Small Cap"
"200.256","2024-07-31","Nippon Small Cap"
"199.0657","2024-08-01","Nippon Small Cap"
"197.4431","2024-08-02","Nippon Small Cap"
"190.3295","2024-08-05","Nippon Small Cap"
"189.9099","2024-08-06","Nippon Small Cap"
"193.9231","2024-08-07","Nippon Small Cap"
"192.4261","2024-08-08","Nippon Small Cap"
"193.6732","2024-08-09","Nippon Small Cap"
"193.8841","2024-08-12","Nippon Small Cap"
"191.5811","2024-08-13","Nippon Small Cap"
"190.0149","2024-08-14","Nippon Small Cap"
"193.6156","2024-08-16","Nippon Small Cap"
"195.0299","2024-08-19","Nippon Small Cap"
"196.5465","2024-08-20","Nippon Small Cap"
"198.3614","2024-08-21","Nippon Small Cap"
"199.0173","2024-08-22","Nippon Small Cap"
"199.384","2024-08-23","Nippon Small Cap"
"199.5598","2024-08-26","Nippon Small Cap"
"200.7656","2024-08-27","Nippon Small Cap"
"199.9176","2024-08-28","Nippon Small Cap"
"198.7354","2024-08-29","Nippon Small Cap"
"200.4252","2024-08-30","Nippon Small Cap"
"199.7618","2024-09-02","Nippon Small Cap"
"200.6112","2024-09-03","Nippon Small Cap"
"200.702","2024-09-04","Nippon Small Cap"
"201.6598","2024-09-05","Nippon Small Cap"
"200.0807","2024-09-06","Nippon Small Cap"
"199","2024-09-09","Nippon Small Cap"
"201.0132","2024-09-10","Nippon Small Cap"
"200.1051","2024-09-11","Nippon Small Cap"
"201.8238","2024-09-12","Nippon Small Cap"
"202.7166","2024-09-13","Nippon Small Cap"
"203.0102","2024-09-16","Nippon Small Cap"
"202.9164","2024-09-17","Nippon Small Cap"
"202.0666","2024-09-18","Nippon Small Cap"
"200.4964","2024-09-19","Nippon Small Cap"
"202.2025","2024-09-20","Nippon Small Cap"
"203.842","2024-09-23","Nippon Small Cap"
"204.3979","2024-09-24","Nippon Small Cap"
"203.3902","2024-09-25","Nippon Small Cap"
"202.5726","2024-09-26","Nippon Small Cap"
"203.3984","2024-09-27","Nippon Small Cap"
"202.8565","2024-09-30","Nippon Small Cap"
"203.7871","2024-10-01","Nippon Small Cap"
"200.0738","2024-10-03","Nippon Small Cap"
"198.5774","2024-10-04","Nippon Small Cap"
"193.6749","2024-10-07","Nippon Small Cap"
"197.7194","2024-10-08","Nippon Small Cap"
"200.0334","2024-10-09","Nippon Small Cap"
"201.0507","2024-10-10","Nippon Small Cap"
"201.5145","2024-10-11","Nippon Small Cap"
"201.9278","2024-10-14","Nippon Small Cap"
"203.9201","2024-10-15","Nippon Small Cap"
"204.103","2024-10-16","Nippon Small Cap"
"201.4949","2024-10-17","Nippon Small Cap"
"201.6568","2024-10-18","Nippon Small Cap"
"199.4625","2024-10-21","Nippon Small Cap"
"193.3281","2024-10-22","Nippon Small Cap"
"194.4382","2024-10-23","Nippon Small Cap"
"193.403","2024-10-24","Nippon Small Cap"
"189.945","2024-10-25","Nippon Small Cap"
